id;segmentId;templateId;storeId;name;description;badge;type;status;isDefault;createdAt;createdBy;updatedAt;updatedBy
1174;863;1174;DCWGK6RZLC;Campanha Temporibus H2XR;;;2;4;False;2024-06-12 22:16:39;augustolima;2024-11-19 22:16:39;luiz-otavio02
1175;864;1175;S1F8G0YI0D;Campanha Possimus G95K;Nulla voluptatum corporis provident tempore quos unde voluptatum quaerat porro.;seasonal;1;2;False;2024-03-30 09:51:36;valentinada-cruz;2024-04-12 09:51:36;bianca21
1176;865;1176;K42UD2DTBZ;Campanha Accusantium XMUU;Ullam quas sed aut aspernatur ullam debitis eveniet repellat fugiat aspernatur minima.;migration;1;3;True;2024-06-29 07:08:53;freitasjoao-miguel;2024-10-26 07:08:53;moreiraheloisa
1177;866;1177;D2X6LOD6D8;Campanha Repellendus E200;Rem iure itaque in fugiat porro.;loyalty;2;3;False;2024-07-15 14:06:09;diogo12;2024-11-21 14:06:09;gsilveira
1178;867;1178;HVYPGQTDRK;Campanha Eaque E1F1;Dolores laboriosam praesentium quasi reprehenderit labore alias animi dicta aut aspernatur sunt at.;winback;1;2;False;2024-07-13 11:11:57;pcarvalho;2024-08-17 11:11:57;vieiraana-luiza
1179;868;1179;9BK4UFSVUX;Campanha Praesentium ZUYK;Eum consequatur error asperiores distinctio fugiat corrupti explicabo eius tempore vitae.;consumption;1;2;True;2024-07-24 22:14:43;moreirayuri;2024-09-04 22:14:43;vitoriacunha
1180;5;1180;DUVSCHL80Z;Campanha Sapiente D8IP;Facilis totam in dolor perspiciatis dignissimos laborum.;seasonal;2;4;False;2024-02-26 05:16:41;anthonysantos;2024-12-15 05:16:41;maria-luiza39
1181;869;1181;9ZZCRAXY6D;Campanha Necessitatibus ES1K;Quis ut tenetur quod labore fugit iure mollitia.;consumption;1;1;False;2024-02-01 16:22:21;bpeixoto;2024-07-03 16:22:21;icarvalho
1182;5;1182;2A5I8JNBRJ;Campanha Odit S1M3;Dolor asperiores magnam alias officiis dicta quis eius saepe quia.;;2;3;True;2024-04-13 15:53:48;eduardoteixeira;2024-07-27 15:53:48;castromaria-sophia
1183;870;1183;M4QI31HO4X;Campanha Voluptatibus 8SCX;Aliquid neque culpa accusamus voluptatem animi.;seasonal;1;3;False;2024-10-29 11:37:48;costamurilo;2025-01-15 11:37:48;pauloda-rocha
1184;871;1184;9881UN1COQ;Campanha Placeat AVK6;Sint fugiat culpa nihil saepe tempora commodi illum eius.;;2;2;False;2024-11-06 00:34:54;thales16;2025-06-19 00:34:54;da-costaevelyn
1185;5;1185;9IYCR0L32U;Campanha Tenetur 5CXU;Earum deleniti perspiciatis ea tempore aperiam quidem magnam dolorum corrupti dolore voluptatibus officiis.;loyalty;1;2;False;2024-10-15 17:31:53;alima;2024-12-24 17:31:53;srocha
1186;5;1186;HB1MTRKZYT;Campanha Fugiat WXIM;Facilis placeat quis sint voluptatibus aliquam perferendis labore exercitationem veritatis voluptas ipsa aliquam.;seasonal;1;4;False;2024-04-04 17:45:11;hvieira;2024-09-03 17:45:11;da-luzheloisa
1187;872;1187;S664FN80M9;Campanha Possimus EWEU;Doloribus minus reiciendis qui recusandae eum consequatur modi corrupti dolores ab voluptates ab.;;1;2;False;2024-03-24 04:56:35;rezendeisabel;2024-06-04 04:56:35;zmendes
1188;5;1188;52IRUHZH54;Campanha A G8TB;Iure labore dicta libero nesciunt asperiores commodi.;seasonal;1;4;False;2024-05-11 11:35:43;silvarebeca;2025-01-31 11:35:43;emillyalmeida
1189;5;1189;NLP2S07JOR;Campanha Ex DBIQ;Ea beatae sequi quidem qui vel.;consumption;1;4;False;2024-04-19 22:30:14;maria-luiza59;2024-11-29 22:30:14;francisco16
1190;5;1190;BJSAD0J2NG;Campanha Dignissimos ELHN;;migration;1;4;False;2024-07-16 11:50:52;emanuellycardoso;2025-02-05 11:50:52;fernanda23
1191;5;1191;EL745CSF0A;Campanha Natus LMWN;Delectus nemo dolore numquam quae odio adipisci consequuntur possimus sed veniam velit.;consumption;2;2;False;2024-08-08 02:34:55;fariasnoah;2025-02-19 02:34:55;ana61
1192;873;1192;SISJ424IQ9;Campanha Asperiores 3H5Y;Suscipit tempore natus voluptatum similique voluptatum consequatur fugiat officia velit debitis.;seasonal;2;3;True;2024-10-25 18:03:06;laura72;2025-05-16 18:03:06;leticialopes
1193;874;1193;MOPA94D8XE;Campanha Illo RFHS;;winback;2;3;False;2024-05-22 00:38:15;nicoleramos;2025-03-08 00:38:15;meloana-julia
1194;875;1194;YX0102OTTX;Campanha Iste 57LY;Dolores doloremque blanditiis recusandae quam pariatur laborum repudiandae ab officia.;;1;2;False;2024-10-04 13:48:01;benicio73;2024-12-07 13:48:01;joao-gabrielda-mota
1195;5;1195;2VDY6BEG22;Campanha Quod 418I;Occaecati animi exercitationem esse accusamus ratione labore iste aspernatur veritatis at.;winback;2;3;False;2024-04-21 05:16:38;maite00;2024-05-06 05:16:38;juannascimento
1196;876;1196;3BYGRUZU5E;Campanha Odit 3VMK;In deleniti enim consequatur necessitatibus voluptatum.;seasonal;2;4;False;2024-03-25 02:31:23;silvaisabel;2024-11-22 02:31:23;calebe12
1197;5;1197;K491RZ84EM;Campanha Fugiat S8E8;Architecto dolor amet necessitatibus quidem voluptas atque laboriosam labore repellendus inventore error voluptas.;seasonal;1;4;False;2024-08-22 12:01:55;gustavo76;2025-02-06 12:01:55;ssilva
1198;877;1198;LU2ZLGLEOH;Campanha Consectetur IFK0;Aut fugit facilis sint accusamus temporibus laudantium quae accusamus quaerat nostrum.;winback;2;1;False;2024-03-31 06:28:54;ceciliada-paz;2024-08-16 06:28:54;acampos
1199;878;1199;BQQ8DYWWMO;Campanha Corporis C0BJ;Ab veritatis voluptates praesentium odit dolores dignissimos nisi.;winback;2;3;False;2024-10-04 12:31:08;alvesraquel;2024-10-27 12:31:08;barbosacatarina
1200;879;1200;GZW6IZ1256;Campanha Magnam HHGT;Sunt odit molestias repudiandae amet est optio illum placeat eum.;;2;4;False;2024-02-15 16:10:29;wda-rosa;2024-07-11 16:10:29;ibarbosa
1201;880;1201;UTXBE5NW8R;Campanha Quas 3MU5;Est nobis modi at quod repellendus sapiente nobis.;seasonal;1;4;True;2024-09-23 11:39:25;joao-pedro33;2025-06-01 11:39:25;tsouza
1202;881;1202;2J77RUEOC7;Campanha Commodi JNX8;Sint eum inventore est provident quibusdam excepturi ex illo soluta.;winback;1;1;False;2024-01-26 08:18:09;mariana70;2024-10-19 08:18:09;cunhabenicio
1203;5;1203;Q2G15R83Y7;Campanha Minus 418G;;;2;3;False;2024-11-01 05:59:13;ecastro;2025-08-23 05:59:13;clarabarros
1204;882;1204;QCU5WMG7F1;Campanha Soluta 0TB8;Ea fugit est ducimus nihil illum accusamus neque aspernatur quos accusantium optio.;loyalty;2;4;False;2024-08-16 02:08:56;uramos;2025-04-26 02:08:56;jfarias
1205;5;1205;COO0FP64TH;Campanha Impedit U9QO;Consequatur consectetur provident enim inventore repudiandae voluptates.;;1;1;False;2024-08-20 19:42:23;pintobeatriz;2025-06-15 19:42:23;opeixoto
1206;5;1206;3G9R304ABI;Campanha Alias SCW1;;;2;2;False;2024-11-05 05:52:22;costaagatha;2024-11-05 05:52:22;manuela20
1207;883;1207;R41B86ISVY;Campanha Consectetur YRKP;Aut esse eaque hic exercitationem molestias odio mollitia quae incidunt quasi illum.;;1;4;True;2024-03-15 13:15:09;da-conceicaonina;2024-04-02 13:15:09;brunoda-conceicao
1208;5;1208;42YJMLEQMJ;Campanha Voluptatum 1SSQ;;winback;2;4;False;2024-05-25 18:35:17;gnascimento;2024-06-24 18:35:17;mrocha
1209;884;1209;M43GMEFG9O;Campanha Alias 9IH4;;;2;3;False;2024-07-14 21:06:11;joana16;2025-05-05 21:06:11;stephanypeixoto
1210;885;1210;8IA619Q1J1;Campanha Itaque 0IDS;Quae deleniti repudiandae facilis aliquid debitis vitae quis quod perspiciatis voluptates.;loyalty;1;3;True;2024-03-18 12:10:29;rviana;2024-09-24 12:10:29;alvesdiogo
1211;5;1211;0NEZH1U9C2;Campanha Est 45O7;Magnam incidunt fugiat molestias aspernatur facere aut recusandae quisquam temporibus.;;1;2;False;2024-07-10 08:33:59;ucaldeira;2025-01-30 08:33:59;giovanna61
1212;886;1212;PHJF7ZF8SQ;Campanha Explicabo 633R;Quia reprehenderit soluta qui cumque vero dicta at.;loyalty;1;3;True;2024-03-04 14:14:18;vitoria44;2024-11-11 14:14:18;mourafelipe
1213;887;1213;HB3Z30ZBTV;Campanha Minima FH7B;;seasonal;2;1;True;2024-10-29 09:38:08;raragao;2025-08-21 09:38:08;cunharafaela
1214;888;1214;G5HEW5STNW;Campanha Placeat 8EX6;Ut inventore officiis voluptatem vitae repellendus dolore ratione dolorem corrupti commodi.;seasonal;1;3;False;2024-04-24 12:07:50;aliciafreitas;2024-08-03 12:07:50;lunada-luz
1215;889;1215;PV2XN7YRPX;Campanha Tempora T6XN;Laborum eaque minus libero tenetur dignissimos sunt facilis necessitatibus ullam praesentium facere.;consumption;2;3;False;2024-07-10 06:17:22;oda-cruz;2024-10-30 06:17:22;qcavalcanti
1216;890;1216;DRZ2QYPBHF;Campanha Aliquid 3H88;Officia earum nihil totam perspiciatis voluptatibus enim vero commodi animi nisi modi.;;2;2;False;2024-05-08 05:39:11;gmartins;2024-07-20 05:39:11;zmoura
1217;891;1217;SUWUHQ6Q6Y;Campanha Reprehenderit 5YCN;Illum reiciendis quos tempora ad dolore possimus laborum sint.;loyalty;1;1;False;2024-04-22 22:37:32;rebeca71;2024-06-28 22:37:32;obarbosa
1218;892;1218;NUY822Y0EA;Campanha Blanditiis P50S;Nobis reprehenderit fugiat quod nam voluptatem sequi vel possimus ipsum atque.;seasonal;1;4;False;2024-08-29 09:48:07;calebeduarte;2025-05-17 09:48:07;teixeiraheloisa
1219;893;1219;IKPDKUYPFV;Campanha Dicta 0D0I;Laborum debitis placeat tempore similique deleniti sapiente illum pariatur quis modi.;consumption;1;3;False;2024-09-18 17:55:14;melorebeca;2025-05-10 17:55:14;gustavo-henriquecardoso
1220;5;1220;NFLUO6PHYO;Campanha Labore VJMV;;migration;1;3;False;2024-03-08 17:20:55;vitoriasouza;2024-11-03 17:20:55;da-conceicaomurilo
1221;894;1221;OPXNCCRBF4;Campanha Consequuntur AF3Q;Perferendis dolorem dolorum similique error iure optio accusamus.;loyalty;2;4;False;2024-05-15 04:48:14;mariane19;2024-10-08 04:48:14;arezende
1222;895;1222;MO2HZG8H7Q;Campanha Rerum UVCY;Maxime nulla ipsa alias tempore perferendis neque aliquam facilis modi consectetur culpa.;migration;1;1;False;2024-04-06 18:38:14;maiteda-mata;2024-06-30 18:38:14;nascimentoluiz-henrique
1223;5;1223;KSO8AP90OK;Campanha Soluta 11UU;;seasonal;1;4;True;2024-01-24 17:46:18;da-paznatalia;2024-01-29 17:46:18;mbarbosa
1224;5;1224;WWKRPC3YVR;Campanha Nemo 7K7Z;;seasonal;2;1;False;2024-07-29 10:20:22;larapires;2025-01-27 10:20:22;vieiraraquel
1225;896;1225;MRIJPUK62Y;Campanha Sint 8T15;Ipsam quidem error expedita molestias fuga.;seasonal;2;2;False;2024-01-17 09:33:08;cardosonoah;2024-06-11 09:33:08;thomasgoncalves
1226;897;1226;BLP7DGT60P;Campanha Autem V7TI;Architecto vero qui illum corrupti sit delectus reprehenderit laudantium beatae illum amet.;;2;2;False;2024-07-24 09:52:25;costaeduarda;2025-05-13 09:52:25;joao-lucas57
1227;5;1227;B3SWSO0CIS;Campanha Beatae UVYK;Saepe explicabo sit adipisci quidem debitis fugiat.;winback;1;3;False;2024-04-23 07:28:16;kaique63;2024-10-21 07:28:16;enzo-gabrielda-cruz
1228;898;1228;1IJOL9GDMB;Campanha Et IQAT;;loyalty;2;3;False;2024-04-07 02:30:14;luigida-mota;2024-09-06 02:30:14;joao-gabriel59
1229;899;1229;NAK2HOPQ0U;Campanha Maxime X5PG;Esse asperiores accusamus velit porro placeat architecto.;migration;2;1;False;2024-06-22 17:37:27;raul39;2024-11-17 17:37:27;carlos-eduardo57
1230;5;1230;03OLM2ZZZW;Campanha Asperiores 6B2K;Quae illum at molestiae dolorum occaecati quo expedita quod.;consumption;1;2;False;2024-10-30 19:35:45;joao-pedroda-rosa;2025-02-28 19:35:45;luiz-fernandoferreira
1231;900;1231;ETZXA3SLA5;Campanha Illum GM4G;Et quidem blanditiis occaecati quaerat omnis labore ex dolorum aperiam harum quidem.;winback;1;1;False;2024-04-04 22:09:22;santosthiago;2024-10-11 22:09:22;hfreitas
1232;901;1232;GKMQ8DNB0X;Campanha Vel DKUU;Repellendus labore quas eaque aspernatur assumenda excepturi qui iure modi voluptatum.;loyalty;2;3;False;2024-01-23 21:05:32;kamillyda-paz;2024-02-27 21:05:32;emillyrodrigues
1233;902;1233;MUY0V3UTCP;Campanha Minima XCAA;Error nesciunt corrupti architecto ipsa praesentium fuga perspiciatis aliquam amet est qui.;consumption;1;2;False;2024-01-25 19:50:22;zmartins;2024-07-25 19:50:22;ssilveira
1234;903;1234;1846849A7Z;Campanha Ad VD8H;Ut quidem saepe fuga necessitatibus est tempore.;loyalty;1;2;False;2024-10-12 09:34:39;luiz-fernandocastro;2025-01-03 09:34:39;yasmin92
1235;904;1235;M8B543BB9H;Campanha Magnam 5C7R;Eaque labore nostrum doloremque sit libero sunt qui nesciunt adipisci.;winback;2;4;False;2024-04-29 07:14:51;pda-paz;2025-02-18 07:14:51;dsantos
1236;905;1236;JAOC78GO9E;Campanha Accusantium BICN;;consumption;1;4;True;2024-03-11 18:38:18;enzo-gabrielpinto;2024-10-26 18:38:18;nogueiraalicia
1237;906;1237;YGEP3CCE05;Campanha Id Z25W;;winback;1;2;False;2024-05-14 06:34:54;juan98;2025-01-20 06:34:54;maysada-paz
1238;5;1238;LV01U6C2H2;Campanha Minus 3MPX;Repellat ad placeat ea necessitatibus delectus repudiandae ad hic.;winback;1;1;False;2024-02-03 19:11:46;lorenzo64;2024-05-06 19:11:46;almeidaana-beatriz
1239;907;1239;WUOT8MMDFB;Campanha Hic HPSO;Sapiente asperiores odio est sequi inventore enim tenetur odio aut numquam quam saepe.;consumption;1;1;False;2024-08-25 01:32:10;ana-laura47;2025-03-11 01:32:10;luiz-fernando67
1240;908;1240;0345ZYRDB1;Campanha Recusandae 4JUJ;Iusto numquam temporibus impedit vero doloribus quas cum nulla quia voluptas ut officiis.;winback;2;1;True;2024-04-19 02:20:17;eda-luz;2024-08-27 02:20:17;portomelissa
1241;909;1241;V3036B3YQM;Campanha Fuga PUYW;Quos vitae doloremque doloribus ducimus doloremque.;consumption;1;4;False;2024-06-16 15:35:34;ramoskevin;2024-06-21 15:35:34;inunes
1242;910;1242;VJKXXKM79P;Campanha Qui PLG1;Adipisci consectetur commodi soluta maiores numquam maiores.;winback;2;4;False;2024-04-20 22:19:20;gda-conceicao;2024-07-01 22:19:20;pmoura
1243;911;1243;V53HD78RSW;Campanha Illo E9YN;Deleniti quas quam hic aperiam debitis culpa magnam laudantium.;winback;2;1;False;2024-06-17 12:59:46;luiz-felipefarias;2025-01-02 12:59:46;maysa16
1244;5;1244;E38D1N1TP1;Campanha Rem LSJ7;;winback;2;4;False;2024-03-04 02:33:57;alana23;2024-09-18 02:33:57;thomasporto
1245;912;1245;ENFRRYBCN7;Campanha Blanditiis 8HZF;Eligendi voluptatibus cupiditate in quisquam nesciunt enim corporis explicabo.;loyalty;2;2;False;2024-09-20 09:23:22;marcelo42;2024-10-13 09:23:22;levi97
1246;913;1246;F3OBS0SWV5;Campanha Totam QD8C;Quos ipsum natus sint pariatur possimus.;loyalty;1;3;False;2024-03-30 15:25:57;gabriel40;2024-09-20 15:25:57;souzaleonardo
1247;914;1247;L1GEJ7AW3I;Campanha Nam XIEZ;Aut dicta hic nihil nam consequatur.;migration;1;1;False;2024-10-22 02:44:24;leonardogomes;2025-02-15 02:44:24;xsilveira
1248;915;1248;JJ002JZ2KB;Campanha Placeat 67RI;;seasonal;1;4;False;2024-03-08 19:39:23;ana-sophiaporto;2024-12-29 19:39:23;yuri75
1249;916;1249;F5BF7PTIHW;Campanha Sapiente UY0C;Labore consectetur eos nisi asperiores explicabo.;migration;1;1;False;2024-07-16 20:29:35;vda-rosa;2025-04-20 20:29:35;ferreiranatalia
1250;5;1250;N5FO9SW23Y;Campanha Aspernatur NR91;;consumption;1;4;False;2024-10-02 06:35:49;lucca32;2025-07-19 06:35:49;laurada-rosa
1251;917;1251;S8F093FL0E;Campanha Voluptas LLCQ;Nulla consequatur magnam quas earum explicabo sunt eum exercitationem quam.;winback;1;1;True;2024-04-03 13:49:52;ysouza;2024-09-03 13:49:52;castrojuan
1252;5;1252;9JNTSSQAJO;Campanha Voluptas P6ZT;;winback;2;3;False;2024-05-19 08:50:55;rjesus;2024-06-11 08:50:55;pedro-miguel82
1253;918;1253;Q0EWLC4H6T;Campanha Quisquam VD1Z;Eum labore tempora fugiat blanditiis iure ipsa quia mollitia voluptatibus corporis quaerat.;;1;1;False;2024-05-15 10:05:47;clarice91;2025-01-26 10:05:47;ppeixoto
1254;919;1254;RK6C2JA3AN;Campanha Recusandae JKF2;Consequatur incidunt ducimus voluptatibus nemo animi doloribus deleniti veritatis ipsam harum neque libero.;winback;2;3;False;2024-09-22 19:10:43;da-cunhasophia;2024-10-09 19:10:43;matheus73
1255;5;1255;L7HVWR3YNI;Campanha Esse IJUQ;Beatae quia nobis in deleniti vitae error non accusamus atque.;winback;2;4;False;2024-05-27 16:23:25;bianca86;2025-01-18 16:23:25;bryangoncalves
1256;5;1256;ABHWIKVNZZ;Campanha Ex 3ZW0;Est voluptate vero ipsa eos facilis.;winback;1;4;True;2024-01-22 20:08:54;hmelo;2024-03-09 20:08:54;oliviada-costa
1257;920;1257;BZ75EUFVHP;Campanha At 7SRK;;migration;1;2;False;2024-07-28 12:19:04;vieirayuri;2025-02-19 12:19:04;leticiaduarte
1258;5;1258;GIVJB5AQY9;Campanha Quis 055S;Ipsa aliquam dignissimos porro quisquam pariatur aspernatur.;;2;3;False;2024-02-26 10:00:36;caio67;2024-05-18 10:00:36;ana-laura54
1259;921;1259;0RAAOO91OA;Campanha Vel 8NZF;Ipsum et at nam sit quo laudantium aperiam voluptas mollitia.;winback;1;1;False;2024-07-08 08:32:26;igorlopes;2025-03-06 08:32:26;ribeirocamila
1260;922;1260;EU74S5TR21;Campanha Exercitationem EJ2V;;loyalty;1;3;False;2024-03-22 01:30:17;moreiraraquel;2024-12-22 01:30:17;cavalcantiana-sophia
1261;923;1261;X9PF16O8BJ;Campanha Aliquid MIGJ;Illum nisi autem similique dolor eligendi consectetur hic.;consumption;1;3;False;2024-10-18 03:24:15;cauemonteiro;2025-04-20 03:24:15;nalves
1262;924;1262;U9D8X92MFJ;Campanha Accusantium E50Q;Eius eos cum qui molestiae facere provident voluptates dolores repellendus id fugiat.;seasonal;1;4;False;2024-08-01 03:08:49;natalia49;2024-12-20 03:08:49;kaiquedias
1263;925;1263;LZ72J8DY0U;Campanha Nesciunt 7033;;seasonal;2;3;False;2024-10-31 19:40:30;da-mataemilly;2024-11-09 19:40:30;qgoncalves
1264;926;1264;WR17H4GYMR;Campanha Eaque RQSR;Illum rem praesentium quod asperiores quidem architecto veritatis quidem sed eos eaque magnam.;consumption;1;3;False;2024-03-16 14:24:17;ybarros;2024-04-22 14:24:17;joaomoura
1265;5;1265;C4LR9CM19A;Campanha Consequatur TTKP;;;1;2;False;2024-08-15 20:51:02;ida-rocha;2025-03-20 20:51:02;rafael36
1266;5;1266;YRONADCVMS;Campanha Fuga AK0O;Sequi earum placeat eveniet nesciunt ducimus at veniam porro.;consumption;2;2;False;2024-03-29 15:14:41;uramos;2024-04-04 15:14:41;zpereira
1267;5;1267;JVAA08D716;Campanha Aperiam JQVL;Esse nulla quis sit cumque et aut porro ipsum reprehenderit.;seasonal;1;3;False;2024-11-01 04:58:55;yuri66;2024-12-09 04:58:55;pedro-henrique97
1268;927;1268;T7NWUQIQ9V;Campanha Enim OBGG;Incidunt quasi odit quam voluptate autem dolorum aliquid quisquam corporis.;loyalty;2;3;False;2024-07-16 15:46:42;vporto;2024-11-07 15:46:42;ana-clararodrigues
1269;928;1269;CSNU966WQX;Campanha Est 1N6P;Atque facere sed quam ut aliquam explicabo vero sequi officia accusantium a.;loyalty;1;4;False;2024-04-07 15:49:45;rocharyan;2024-07-04 15:49:45;daniel60
1270;5;1270;EYLW4QRWG4;Campanha Recusandae O3VS;Ipsam occaecati optio porro tenetur praesentium.;;2;1;False;2024-07-11 02:28:10;samuelramos;2024-07-14 02:28:10;thomasnogueira
1271;929;1271;MVHMN8533K;Campanha Illum HZH4;;consumption;2;4;False;2024-01-25 08:12:05;da-cruzgabriel;2024-10-19 08:12:05;barbosaolivia
1272;930;1272;NFORP25V32;Campanha Laboriosam 0SXN;Accusamus officiis modi veniam qui quam culpa odit deserunt neque atque dolor.;winback;2;3;True;2024-01-31 14:30:56;enzo73;2024-04-26 14:30:56;isisgomes
1273;931;1273;M43I465XZE;Campanha Porro ANPG;Asperiores beatae ratione officiis soluta vel.;seasonal;1;3;False;2024-07-01 16:06:14;alveseloah;2024-08-10 16:06:14;gustavo70
1274;932;1274;WLIWLAP3K5;Campanha Inventore B8SN;;winback;1;2;False;2024-10-01 13:26:39;yuricampos;2025-06-26 13:26:39;vitoria12
1275;5;1275;NOGZEON9SZ;Campanha Dolore J2RQ;Quidem reprehenderit tempore explicabo perspiciatis explicabo.;migration;2;1;False;2024-10-21 01:04:22;theomoraes;2025-07-21 01:04:22;kaique44
1276;933;1276;ZNG9JBD25O;Campanha Minus S5QU;Non ipsa doloremque hic mollitia veniam iusto eum at tenetur qui dolor.;loyalty;1;3;True;2024-05-27 09:07:44;moreiraana-clara;2024-05-27 09:07:44;zrezende
1277;934;1277;KPY98OPBH4;Campanha Nisi ER3U;Inventore aliquid similique reiciendis corrupti consequatur maxime blanditiis saepe.;;2;1;False;2024-06-13 00:14:26;alicesouza;2025-02-07 00:14:26;vsilveira
1278;935;1278;2Z1K3BDGRB;Campanha Similique 2D5L;;;2;3;False;2024-05-21 03:18:36;diegolima;2024-08-04 03:18:36;castrocecilia
1279;5;1279;RWHHI4PJHL;Campanha Alias 5NZR;Ab saepe tenetur quia modi nihil praesentium iste voluptate velit nam.;winback;1;3;False;2024-08-28 15:29:53;eduardocostela;2025-04-21 15:29:53;mnogueira
1280;936;1280;Y1YOGQ04QP;Campanha Odit QRW6;Soluta adipisci et beatae aliquam deleniti fuga fugiat nisi.;winback;1;2;False;2024-01-20 16:17:33;emilly40;2024-07-14 16:17:33;cunhalorenzo
1281;937;1281;IZ75UERJVV;Campanha Earum 88D0;Iusto blanditiis possimus eius natus saepe maiores accusantium ipsum quasi dolor.;loyalty;1;4;True;2024-08-31 16:20:25;ifarias;2024-12-02 16:20:25;vgoncalves
1282;938;1282;QMY2AU1W14;Campanha Minus N53J;;;1;4;False;2024-06-19 11:30:07;luna84;2025-03-02 11:30:07;leonardocavalcanti
1283;939;1283;1YKTJ82IS1;Campanha Corrupti QP5X;Aspernatur harum voluptatibus incidunt fuga alias.;seasonal;1;3;False;2024-08-03 17:12:54;imoura;2024-11-15 17:12:54;moraescarolina
1284;940;1284;RSWG5T3IXO;Campanha Nihil 9I8P;Neque harum nobis repudiandae repellat perferendis velit natus eligendi laboriosam consequuntur voluptas commodi.;seasonal;2;3;False;2024-04-22 15:35:58;davi-lucca37;2024-06-27 15:35:58;dnunes
1285;5;1285;5TX69VA98B;Campanha Dolor WNAZ;;consumption;1;4;False;2024-04-22 04:09:23;sarahbarros;2024-09-05 04:09:23;maria-vitorianovaes
1286;5;1286;ENH6BE8XOH;Campanha Nostrum AV66;Sed eveniet natus temporibus repellat dignissimos molestiae aut.;consumption;2;3;True;2024-09-08 07:01:17;nicolas39;2024-10-05 07:01:17;rafaelviana
1287;941;1287;9BVV2J2CGQ;Campanha Nihil 7AF9;Rerum doloremque quae omnis accusamus quos veniam ducimus id.;winback;2;2;False;2024-04-23 14:07:41;evelynmoraes;2024-04-24 14:07:41;scarvalho
1288;942;1288;9LAEC8FB94;Campanha Pariatur 7E6K;Eos aspernatur quidem ipsum accusamus dolore non doloribus saepe repudiandae nihil dolorem.;migration;1;2;False;2024-02-17 01:19:02;amanda98;2024-11-28 01:19:02;dda-rosa
1289;5;1289;KKQ6M1RQH3;Campanha Ipsum 7F3L;Asperiores commodi dicta consequuntur quas dolores.;seasonal;2;2;False;2024-02-02 11:46:15;pauloda-rocha;2024-07-28 11:46:15;stephany00
1290;943;1290;NDFFY15PJE;Campanha Ut M8SG;;consumption;2;4;False;2024-08-03 03:45:35;almeidagustavo-henrique;2024-09-25 03:45:35;costalucca
1291;944;1291;12XC6VI7EP;Campanha Culpa 03LK;Suscipit debitis minima vitae aspernatur nobis nihil voluptatibus.;seasonal;2;4;False;2024-10-04 00:29:29;felipe21;2025-05-06 00:29:29;wda-cruz
1292;5;1292;AZKTVEZLBU;Campanha Facilis XKZB;Perspiciatis occaecati reiciendis ea vitae fugiat in totam sequi aliquam.;consumption;1;4;False;2024-02-20 21:33:20;rodriguesbianca;2024-08-11 21:33:20;dteixeira
1293;5;1293;MMZ1H4SCC1;Campanha Veritatis EFPL;Aut culpa quam earum atque sit nobis esse expedita vel nobis.;;2;4;False;2024-06-20 03:47:19;rodriguesrenan;2024-12-21 03:47:19;pietroda-luz
1294;945;1294;N5N5EHQ403;Campanha Ex IVWA;Odio quasi vero perferendis commodi natus architecto.;migration;2;3;False;2024-07-21 07:11:06;camilapinto;2024-12-07 07:11:06;mirella67
1295;946;1295;TLYO674DPH;Campanha Expedita U2XR;;loyalty;2;3;False;2024-06-01 05:04:39;tfogaca;2024-10-24 05:04:39;fogacaisabel
1296;947;1296;MBGQQW2NEF;Campanha Ipsum 1FFR;Dolor distinctio iste impedit natus dolor animi quis animi in facilis assumenda illum.;consumption;1;1;False;2024-08-26 09:39:51;goncalvesmarina;2024-12-17 09:39:51;jduarte
1297;5;1297;8YHD6WBM8M;Campanha Placeat IKM8;Neque eius molestias quae aspernatur minima minima impedit.;consumption;2;2;False;2024-04-30 16:35:58;heloisa11;2024-11-04 16:35:58;yagooliveira
1298;948;1298;98XH27R81O;Campanha Possimus B3W1;Id corrupti et inventore sit minus voluptas quisquam occaecati eius cupiditate.;consumption;1;1;False;2024-02-28 13:17:03;fda-rosa;2024-10-02 13:17:03;da-costamelissa
1299;949;1299;1BHRNLQLFW;Campanha Quidem UUIU;Neque nisi at a maxime architecto occaecati commodi eligendi cupiditate animi.;migration;1;1;False;2024-07-25 00:29:39;joaquimalves;2025-02-23 00:29:39;taraujo
1300;950;1300;BU8SSMY9BN;Campanha Iste 1HCD;;loyalty;1;1;False;2024-09-27 06:57:01;barbosagabrielly;2025-04-30 06:57:01;cunhapedro-miguel
1301;951;1301;KBZY0Z7PRB;Campanha Harum 6X6T;Blanditiis nobis et vel quibusdam ducimus.;seasonal;2;2;True;2024-03-14 14:20:34;davi-luizfarias;2024-10-07 14:20:34;nogueiracecilia
1302;952;1302;UWTK7S1OQO;Campanha Maiores 0J4E;Incidunt itaque animi cumque cumque blanditiis fugiat sunt autem.;migration;1;3;False;2024-09-22 02:33:11;ana-julia27;2024-10-24 02:33:11;qribeiro
1303;953;1303;GG1PRF3L4J;Campanha Nulla XGYF;Nesciunt sint qui unde quas minima quis voluptatibus perspiciatis.;;2;4;False;2024-07-28 19:28:42;anacorreia;2024-09-13 19:28:42;moraespedro-lucas
1304;954;1304;VXSYTP4JUL;Campanha Magni SXL8;Asperiores sit quae sequi porro quisquam corporis quae id ut rerum ipsam.;;1;3;False;2024-04-13 19:59:56;marina57;2024-11-25 19:59:56;daniel71
